OID,RID,MEAS,Distance,GPSTime,ID,FeatureNam,Latitude,Longitude,Easting,Northing,HAE,MSL,Comment,Max_PDOP,Max_HDOP,Corr_Type,Feat_Name,Filt_Pos
-1,2,1189.578927,-2.610833301,10/23/21 0:00,17,Point_generic,42.3799757,-72.46991656,708290.604,4695066.802,67.984,96.779,81489,3.8,1.9,Postprocessed Code,Point_generic,21
-1,2,1189.627293,3.074271391,10/23/21 0:00,18,Point_generic,42.38002625,-72.46992738,708289.546,4695072.388,63.957,92.752,19376,3.9,2.1,Postprocessed Code,Point_generic,21
-1,2,1188.253867,1.588104544,10/23/21 0:00,19,Point_generic,42.3800117,-72.46993981,708288.57,4695070.742,69.588,98.383,19254,4.2,2.3,Postprocessed Code,Point_generic,21
-1,2,1190.990884,-1.295221338,10/23/21 0:00,20,Point_generic,42.37998948,-72.46990229,708291.733,4695068.367,67.858,96.653,19367,3.6,2.4,Postprocessed Code,Point_generic,21
-1,2,1188.199644,0.000747052,10/23/21 0:00,21,Point_generic,42.37999743,-72.46993843,708288.732,4695069.162,66.034,94.83,19254,4,2.1,Postprocessed Code,Point_generic,22
-1,2,1188.145036,-1.898451442,10/23/21 0:00,22,Point_generic,42.37998039,-72.46993663,708288.936,4695067.273,63.603,92.399,19350,3.1,1.9,Postprocessed Code,Point_generic,21
-1,2,1184.791911,0.198579373,10/23/21 0:00,23,Point_generic,42.37999595,-72.46997981,708285.329,4695068.895,61.357,90.153,19384,12.3,5.5,Postprocessed Code,Point_generic,21
-1,2,1184.645076,-1.31350006,10/23/21 0:00,24,Point_generic,42.37998228,-72.46997964,708285.389,4695067.377,62.521,91.317,19374,4.2,2.2,Postprocessed Code,Point_generic,21
-1,2,1182.348368,-2.413225815,10/23/21 0:00,25,Point_generic,42.37996966,-72.47000368,708283.451,4695065.918,65.639,94.435,19357,3.2,1.8,Postprocessed Code,Point_generic,20
-1,2,1183.872604,-0.639280531,10/23/21 0:00,26,Point_generic,42.37998757,-72.46998984,708284.532,4695067.94,63.107,91.902,19374,3.3,2.3,Postprocessed Code,Point_generic,21
